book,chapter,verse,verse_id,canonical_reference,full_text,text_clean,word_count,sources,source_count,primary_source,source_sequence,text_J,text_E,text_P,text_R,text_UNKNOWN,source_percentages,source_confidence,narrative_context,theological_themes,literary_features,cross_references,redaction_indicators,source_boundaries,translation_notes,scholarly_notes,metadata
Numbers,2,27,Numbers_2_27,Numbers 2:27,And those that encamp by him shall be the tribe of Asher: and the captain of the children of Asher shall be Pagiel the son of Ocran.,And those that encamp by him shall be the tribe of Asher: and the captain of the children of Asher shall be Pagiel the son of Ocran.,27,P,1,P,P,,,And those that encamp by him shall be the tribe of Asher: and the captain of the children of Asher shall be Pagiel the son of Ocran.,,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,2,28,Numbers_2_28,Numbers 2:28,"And his host, and those that were numbered of them, were forty and one thousand and five hundred.","And his host, and those that were numbered of them, were forty and one thousand and five hundred.",18,P,1,P,P,,,"And his host, and those that were numbered of them, were forty and one thousand and five hundred.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,2,29,Numbers_2_29,Numbers 2:29,Then the tribe of Naphtali: and the captain of the children of Naphtali shall be Ahira the son of Enan.,Then the tribe of Naphtali: and the captain of the children of Naphtali shall be Ahira the son of Enan.,20,P,1,P,P,,,Then the tribe of Naphtali: and the captain of the children of Naphtali shall be Ahira the son of Enan.,,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,2,30,Numbers_2_30,Numbers 2:30,"And his host, and those that were numbered of them, were fifty and three thousand and four hundred.","And his host, and those that were numbered of them, were fifty and three thousand and four hundred.",18,P,1,P,P,,,"And his host, and those that were numbered of them, were fifty and three thousand and four hundred.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,2,31,Numbers_2_31,Numbers 2:31,All they that were numbered in the camp of Dan were an hundred thousand and fifty and seven thousand and six hundred. They shall go hindmost with their standards.,All they that were numbered in the camp of Dan were an hundred thousand and fifty and seven thousand and six hundred. They shall go hindmost with their standards.,29,P,1,P,P,,,All they that were numbered in the camp of Dan were an hundred thousand and fifty and seven thousand and six hundred. They shall go hindmost with their standards.,,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,2,32,Numbers_2_32,Numbers 2:32,These are those which were numbered of the children of Israel by the house of their fathers: all those that were numbered of the camps throughout their hosts were six hundred thousand and three thousand and five hundred and fifty.,These are those which were numbered of the children of Israel by the house of their fathers: all those that were numbered of the camps throughout their hosts were six hundred thousand and three thousand and five hundred and fifty.,40,P,1,P,P,,,These are those which were numbered of the children of Israel by the house of their fathers: all those that were numbered of the camps throughout their hosts were six hundred thousand and three thousand and five hundred and fifty.,,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,2,33,Numbers_2_33,Numbers 2:33,But the Levites were not numbered among the children of Israel; as the LORD commanded Moses.,But the Levites were not numbered among the children of Israel; as the LORD commanded Moses.,16,P,1,P,P,,,But the Levites were not numbered among the children of Israel; as the LORD commanded Moses.,,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,2,34,Numbers_2_34,Numbers 2:34,"And the children of Israel did according to all that the LORD commanded Moses: so they pitched by their standards, and so they set forward, every one after their families, according to the house of their fathers.","And the children of Israel did according to all that the LORD commanded Moses: so they pitched by their standards, and so they set forward, every one after their families, according to the house of their fathers.",37,P,1,P,P,,,"And the children of Israel did according to all that the LORD commanded Moses: so they pitched by their standards, and so they set forward, every one after their families, according to the house of their fathers.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,1,Numbers_3_1,Numbers 3:1,These also are the generations of Aaron and Moses in the day that the LORD spake with Moses in mount Sinai.,These also are the generations of Aaron and Moses in the day that the LORD spake with Moses in mount Sinai.,21,P,1,P,P,,,These also are the generations of Aaron and Moses in the day that the LORD spake with Moses in mount Sinai.,,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,2,Numbers_3_2,Numbers 3:2,"And these are the names of the sons of Aaron; Nadab the firstborn, and Abihu, Eleazar, and Ithamar.","And these are the names of the sons of Aaron; Nadab the firstborn, and Abihu, Eleazar, and Ithamar.",18,P,1,P,P,,,"And these are the names of the sons of Aaron; Nadab the firstborn, and Abihu, Eleazar, and Ithamar.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,3,Numbers_3_3,Numbers 3:3,"These are the names of the sons of Aaron, the priests which were anointed, whom he consecrated to minister in the priest's office.","These are the names of the sons of Aaron, the priests which were anointed, whom he consecrated to minister in the priest's office.",23,P,1,P,P,,,"These are the names of the sons of Aaron, the priests which were anointed, whom he consecrated to minister in the priest's office.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,4,Numbers_3_4,Numbers 3:4,"And Nadab and Abihu died before the LORD, when they offered strange fire before the LORD, in the wilderness of Sinai, and they had no children: and Eleazar and Ithamar ministered in the priest's office in the sight of Aaron their father.","And Nadab and Abihu died before the LORD, when they offered strange fire before the LORD, in the wilderness of Sinai, and they had no children: and Eleazar and Ithamar ministered in the priest's office in the sight of Aaron their father.",42,P,1,P,P,,,"And Nadab and Abihu died before the LORD, when they offered strange fire before the LORD, in the wilderness of Sinai, and they had no children: and Eleazar and Ithamar ministered in the priest's office in the sight of Aaron their father.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,5,Numbers_3_5,Numbers 3:5,"And the LORD spake unto Moses, saying,","And the LORD spake unto Moses, saying,",7,P,1,P,P,,,"And the LORD spake unto Moses, saying,",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,6,Numbers_3_6,Numbers 3:6,"Bring the tribe of Levi near, and present them before Aaron the priest, that they may minister unto him.","Bring the tribe of Levi near, and present them before Aaron the priest, that they may minister unto him.",19,P,1,P,P,,,"Bring the tribe of Levi near, and present them before Aaron the priest, that they may minister unto him.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,7,Numbers_3_7,Numbers 3:7,"And they shall keep his charge, and the charge of the whole congregation before the tabernacle of the congregation, to do the service of the tabernacle.","And they shall keep his charge, and the charge of the whole congregation before the tabernacle of the congregation, to do the service of the tabernacle.",26,P,1,P,P,,,"And they shall keep his charge, and the charge of the whole congregation before the tabernacle of the congregation, to do the service of the tabernacle.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,8,Numbers_3_8,Numbers 3:8,"And they shall keep all the instruments of the tabernacle of the congregation, and the charge of the children of Israel, to do the service of the tabernacle.","And they shall keep all the instruments of the tabernacle of the congregation, and the charge of the children of Israel, to do the service of the tabernacle.",28,P,1,P,P,,,"And they shall keep all the instruments of the tabernacle of the congregation, and the charge of the children of Israel, to do the service of the tabernacle.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,9,Numbers_3_9,Numbers 3:9,And thou shalt give the Levites unto Aaron and to his sons: they are wholly given unto him out of the children of Israel.,And thou shalt give the Levites unto Aaron and to his sons: they are wholly given unto him out of the children of Israel.,24,P,1,P,P,,,And thou shalt give the Levites unto Aaron and to his sons: they are wholly given unto him out of the children of Israel.,,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,10,Numbers_3_10,Numbers 3:10,"And thou shalt appoint Aaron and his sons, and they shall wait on their priest's office: and the stranger that cometh nigh shall be put to death.","And thou shalt appoint Aaron and his sons, and they shall wait on their priest's office: and the stranger that cometh nigh shall be put to death.",27,P,1,P,P,,,"And thou shalt appoint Aaron and his sons, and they shall wait on their priest's office: and the stranger that cometh nigh shall be put to death.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,11,Numbers_3_11,Numbers 3:11,"And the LORD spake unto Moses, saying,","And the LORD spake unto Moses, saying,",7,P,1,P,P,,,"And the LORD spake unto Moses, saying,",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,12,Numbers_3_12,Numbers 3:12,"And I, behold, I have taken the Levites from among the children of Israel instead of all the firstborn that openeth the matrix among the children of Israel: therefore the Levites shall be mine;","And I, behold, I have taken the Levites from among the children of Israel instead of all the firstborn that openeth the matrix among the children of Israel: therefore the Levites shall be mine;",34,P,1,P,P,,,"And I, behold, I have taken the Levites from among the children of Israel instead of all the firstborn that openeth the matrix among the children of Israel: therefore the Levites shall be mine;",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,13,Numbers_3_13,Numbers 3:13,"Because all the firstborn are mine; for on the day that I smote all the firstborn in the land of Egypt I hallowed unto me all the firstborn in Israel, both man and beast: mine shall they be: I am the LORD.","Because all the firstborn are mine; for on the day that I smote all the firstborn in the land of Egypt I hallowed unto me all the firstborn in Israel, both man and beast: mine shall they be: I am the LORD.",42,P,1,P,P,,,"Because all the firstborn are mine; for on the day that I smote all the firstborn in the land of Egypt I hallowed unto me all the firstborn in Israel, both man and beast: mine shall they be: I am the LORD.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,14,Numbers_3_14,Numbers 3:14,"And the LORD spake unto Moses in the wilderness of Sinai, saying,","And the LORD spake unto Moses in the wilderness of Sinai, saying,",12,P,1,P,P,,,"And the LORD spake unto Moses in the wilderness of Sinai, saying,",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,15,Numbers_3_15,Numbers 3:15,"Number the children of Levi after the house of their fathers, by their families: every male from a month old and upward shalt thou number them.","Number the children of Levi after the house of their fathers, by their families: every male from a month old and upward shalt thou number them.",26,P,1,P,P,,,"Number the children of Levi after the house of their fathers, by their families: every male from a month old and upward shalt thou number them.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,16,Numbers_3_16,Numbers 3:16,"And Moses numbered them according to the word of the LORD, as he was commanded.","And Moses numbered them according to the word of the LORD, as he was commanded.",15,P,1,P,P,,,"And Moses numbered them according to the word of the LORD, as he was commanded.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,17,Numbers_3_17,Numbers 3:17,"And these were the sons of Levi by their names; Gershon, and Kohath, and Merari.","And these were the sons of Levi by their names; Gershon, and Kohath, and Merari.",15,P,1,P,P,,,"And these were the sons of Levi by their names; Gershon, and Kohath, and Merari.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,18,Numbers_3_18,Numbers 3:18,"And these are the names of the sons of Gershon by their families; Libni, and Shimei.","And these are the names of the sons of Gershon by their families; Libni, and Shimei.",16,P,1,P,P,,,"And these are the names of the sons of Gershon by their families; Libni, and Shimei.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,19,Numbers_3_19,Numbers 3:19,"And the sons of Kohath by their families; Amram, and Izehar, Hebron, and Uzziel.","And the sons of Kohath by their families; Amram, and Izehar, Hebron, and Uzziel.",14,P,1,P,P,,,"And the sons of Kohath by their families; Amram, and Izehar, Hebron, and Uzziel.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,20,Numbers_3_20,Numbers 3:20,"And the sons of Merari by their families; Mahli, and Mushi. These are the families of the Levites according to the house of their fathers.","And the sons of Merari by their families; Mahli, and Mushi. These are the families of the Levites according to the house of their fathers.",25,P,1,P,P,,,"And the sons of Merari by their families; Mahli, and Mushi. These are the families of the Levites according to the house of their fathers.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,21,Numbers_3_21,Numbers 3:21,"Of Gershon was the family of the Libnites, and the family of the Shimites: these are the families of the Gershonites.","Of Gershon was the family of the Libnites, and the family of the Shimites: these are the families of the Gershonites.",21,P,1,P,P,,,"Of Gershon was the family of the Libnites, and the family of the Shimites: these are the families of the Gershonites.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,22,Numbers_3_22,Numbers 3:22,"Those that were numbered of them, according to the number of all the males, from a month old and upward, even those that were numbered of them were seven thousand and five hundred.","Those that were numbered of them, according to the number of all the males, from a month old and upward, even those that were numbered of them were seven thousand and five hundred.",33,P,1,P,P,,,"Those that were numbered of them, according to the number of all the males, from a month old and upward, even those that were numbered of them were seven thousand and five hundred.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,23,Numbers_3_23,Numbers 3:23,The families of the Gershonites shall pitch behind the tabernacle westward.,The families of the Gershonites shall pitch behind the tabernacle westward.,11,P,1,P,P,,,The families of the Gershonites shall pitch behind the tabernacle westward.,,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,24,Numbers_3_24,Numbers 3:24,And the chief of the house of the father of the Gershonites shall be Eliasaph the son of Lael.,And the chief of the house of the father of the Gershonites shall be Eliasaph the son of Lael.,19,P,1,P,P,,,And the chief of the house of the father of the Gershonites shall be Eliasaph the son of Lael.,,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,25,Numbers_3_25,Numbers 3:25,"And the charge of the sons of Gershon in the tabernacle of the congregation shall be the tabernacle, and the tent, the covering thereof, and the hanging for the door of the tabernacle of the congregation,","And the charge of the sons of Gershon in the tabernacle of the congregation shall be the tabernacle, and the tent, the covering thereof, and the hanging for the door of the tabernacle of the congregation,",36,P,1,P,P,,,"And the charge of the sons of Gershon in the tabernacle of the congregation shall be the tabernacle, and the tent, the covering thereof, and the hanging for the door of the tabernacle of the congregation,",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,26,Numbers_3_26,Numbers 3:26,"And the hangings of the court, and the curtain for the door of the court, which is by the tabernacle, and by the altar round about, and the cords of it for all the service thereof.","And the hangings of the court, and the curtain for the door of the court, which is by the tabernacle, and by the altar round about, and the cords of it for all the service thereof.",36,P,1,P,P,,,"And the hangings of the court, and the curtain for the door of the court, which is by the tabernacle, and by the altar round about, and the cords of it for all the service thereof.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,27,Numbers_3_27,Numbers 3:27,"And of Kohath was the family of the Amramites, and the family of the Izeharites, and the family of the Hebronites, and the family of the Uzzielites: these are the families of the Kohathites.","And of Kohath was the family of the Amramites, and the family of the Izeharites, and the family of the Hebronites, and the family of the Uzzielites: these are the families of the Kohathites.",34,P,1,P,P,,,"And of Kohath was the family of the Amramites, and the family of the Izeharites, and the family of the Hebronites, and the family of the Uzzielites: these are the families of the Kohathites.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,28,Numbers_3_28,Numbers 3:28,"In the number of all the males, from a month old and upward, were eight thousand and six hundred, keeping the charge of the sanctuary.","In the number of all the males, from a month old and upward, were eight thousand and six hundred, keeping the charge of the sanctuary.",25,P,1,P,P,,,"In the number of all the males, from a month old and upward, were eight thousand and six hundred, keeping the charge of the sanctuary.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,29,Numbers_3_29,Numbers 3:29,The families of the sons of Kohath shall pitch on the side of the tabernacle southward.,The families of the sons of Kohath shall pitch on the side of the tabernacle southward.,16,P,1,P,P,,,The families of the sons of Kohath shall pitch on the side of the tabernacle southward.,,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,30,Numbers_3_30,Numbers 3:30,And the chief of the house of the father of the families of the Kohathites shall be Elizaphan the son of Uzziel.,And the chief of the house of the father of the families of the Kohathites shall be Elizaphan the son of Uzziel.,22,P,1,P,P,,,And the chief of the house of the father of the families of the Kohathites shall be Elizaphan the son of Uzziel.,,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,31,Numbers_3_31,Numbers 3:31,"And their charge shall be the ark, and the table, and the candlestick, and the altars, and the vessels of the sanctuary wherewith they minister, and the hanging, and all the service thereof.","And their charge shall be the ark, and the table, and the candlestick, and the altars, and the vessels of the sanctuary wherewith they minister, and the hanging, and all the service thereof.",33,P,1,P,P,,,"And their charge shall be the ark, and the table, and the candlestick, and the altars, and the vessels of the sanctuary wherewith they minister, and the hanging, and all the service thereof.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,32,Numbers_3_32,Numbers 3:32,"And Eleazar the son of Aaron the priest shall be chief over the chief of the Levites, and have the oversight of them that keep the charge of the sanctuary.","And Eleazar the son of Aaron the priest shall be chief over the chief of the Levites, and have the oversight of them that keep the charge of the sanctuary.",30,P,1,P,P,,,"And Eleazar the son of Aaron the priest shall be chief over the chief of the Levites, and have the oversight of them that keep the charge of the sanctuary.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,33,Numbers_3_33,Numbers 3:33,"Of Merari was the family of the Mahlites, and the family of the Mushites: these are the families of Merari.","Of Merari was the family of the Mahlites, and the family of the Mushites: these are the families of Merari.",20,P,1,P,P,,,"Of Merari was the family of the Mahlites, and the family of the Mushites: these are the families of Merari.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,34,Numbers_3_34,Numbers 3:34,"And those that were numbered of them, according to the number of all the males, from a month old and upward, were six thousand and two hundred.","And those that were numbered of them, according to the number of all the males, from a month old and upward, were six thousand and two hundred.",27,P,1,P,P,,,"And those that were numbered of them, according to the number of all the males, from a month old and upward, were six thousand and two hundred.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,35,Numbers_3_35,Numbers 3:35,And the chief of the house of the father of the families of Merari was Zuriel the son of Abihail: these shall pitch on the side of the tabernacle northward.,And the chief of the house of the father of the families of Merari was Zuriel the son of Abihail: these shall pitch on the side of the tabernacle northward.,30,P,1,P,P,,,And the chief of the house of the father of the families of Merari was Zuriel the son of Abihail: these shall pitch on the side of the tabernacle northward.,,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,36,Numbers_3_36,Numbers 3:36,"And under the custody and charge of the sons of Merari shall be the boards of the tabernacle, and the bars thereof, and the pillars thereof, and the sockets thereof, and all the vessels thereof, and all that serveth thereto,","And under the custody and charge of the sons of Merari shall be the boards of the tabernacle, and the bars thereof, and the pillars thereof, and the sockets thereof, and all the vessels thereof, and all that serveth thereto,",40,P,1,P,P,,,"And under the custody and charge of the sons of Merari shall be the boards of the tabernacle, and the bars thereof, and the pillars thereof, and the sockets thereof, and all the vessels thereof, and all that serveth thereto,",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
Numbers,3,37,Numbers_3_37,Numbers 3:37,"And the pillars of the court round about, and their sockets, and their pins, and their cords.","And the pillars of the court round about, and their sockets, and their pins, and their cords.",17,P,1,P,P,,,"And the pillars of the court round about, and their sockets, and their pins, and their cords.",,,J:0.0;E:0.0;P:100.0;R:0.0;UNKNOWN:0.0,high,,,,,none,none,,,"{""parsing_version"": ""2.0"", ""source_colors"": [""#888800""], ""segments"": 1, ""has_redaction"": false, ""is_multi_source"": false, ""source_complexity"": ""low""}"
